user_id,duolingo_start_date,daily_goal,highest_course_progress,took_placement_test,purchased_subscription,highest_crown_count,n_active_days,n_lessons_started,n_lessons_completed,longest_streak,n_days_on_platform,
35d4930c72c911e9847fdca9049399ef,1/25/22 12:40,,30,TRUE,FALSE,284,42,521,462,11,122,
35d0c25e72c911e9a116dca9049399ef,8/11/19 2:52,,13,FALSE,TRUE,25,52,302,292,42,1020,
35caabdc72c911e9ab72dca9049399ef,2/5/20 3:09,50,33,FALSE,FALSE,114,11,80,78,7,842,
35ca282e72c911e98ad3dca9049399ef,11/6/21 15:38,,36,FALSE,FALSE,0,1,,,0,202,
35d4fd4572c911e9b5c8dca9049399ef,5/24/22 19:28,,12,TRUE,FALSE,17,3,15,15,1,3,
35cdbc1e72c911e99237dca9049399ef,12/25/17 21:26,,38,TRUE,FALSE,160,10,43,41,1,1614,
35ce888a72c911e98de9dca9049399ef,10/8/19 16:31,,31,TRUE,FALSE,72,3,40,42,3,962,
35d2350072c911e98299dca9049399ef,5/24/22 11:54,,3,TRUE,FALSE,6,4,42,41,4,3,
35d4ceb372c911e99aefdca9049399ef,8/6/19 9:26,,32,FALSE,FALSE,143,14,41,41,2,1025,
35d682fd72c911e9a298dca9049399ef,4/29/22 15:11,,10,TRUE,TRUE,64,28,411,399,27,28,
35d786f372c911e98eb2dca9049399ef,11/17/17 14:02,10,18,FALSE,FALSE,43,5,7,6,1,1652,
35d230e672c911e9803adca9049399ef,3/21/21 21:19,,83,TRUE,FALSE,388,87,329,270,204,432,
35d32d6672c911e9ade3dca9049399ef,12/12/21 4:12,,11,FALSE,FALSE,76,14,194,193,15,166,
35cab94c72c911e99a10dca9049399ef,7/27/17 17:38,,58,TRUE,TRUE,608,95,1531,1536,1268,1765,
35d414a372c911e9bcd8dca9049399ef,1/20/21 19:05,,31,TRUE,FALSE,,3,3,2,1,492,
35d66d0072c911e9a3f3dca9049399ef,9/1/17 8:02,30,50,TRUE,FALSE,124,46,136,102,3,1729,
35ced0c272c911e99f44dca9049399ef,12/30/21 9:12,,19,FALSE,TRUE,169,95,1430,1402,148,148,
35d42ff372c911e98dcfdca9049399ef,5/24/22 8:11,,3,FALSE,FALSE,6,4,42,41,4,3,
35cfcfd772c911e990aadca9049399ef,10/1/21 13:22,20,3,FALSE,TRUE,6,3,1,0,0,238,
35d637d472c911e9a815dca9049399ef,8/24/17 18:43,30,38,FALSE,TRUE,176,91,464,416,48,1737,
35d4014572c911e9acfbdca9049399ef,11/3/20 6:17,20,25,TRUE,TRUE,115,89,193,188,314,570,
35cf479772c911e98e5bdca9049399ef,5/17/18 23:43,,50,TRUE,TRUE,101,64,258,227,22,1471,
35d52d6372c911e986a1dca9049399ef,4/11/21 13:41,,25,FALSE,FALSE,120,6,23,18,3,411,
35cecc0772c911e99a9adca9049399ef,5/17/22 18:58,,8,FALSE,FALSE,47,11,369,368,11,10,
35d5fd7a72c911e98c33dca9049399ef,6/24/20 1:47,,83,TRUE,FALSE,173,17,67,64,2,702,
35d683c572c911e9a541dca9049399ef,4/10/21 8:52,20,14,FALSE,FALSE,101,95,198,191,413,412,
35d2692672c911e9b12ddca9049399ef,9/30/21 22:34,50,34,TRUE,TRUE,135,51,681,610,49,239,
35cdf20572c911e9a184dca9049399ef,6/14/20 15:16,30,27,TRUE,FALSE,60,9,42,40,5,712,
35d2d1f372c911e9842bdca9049399ef,9/8/20 1:50,20,64,FALSE,FALSE,144,85,205,195,33,626,
35d34c0572c911e9806ddca9049399ef,10/21/18 7:47,,32,TRUE,FALSE,63,21,140,135,6,1314,
35d0bcca72c911e9b6e4dca9049399ef,7/30/19 0:52,,69,TRUE,TRUE,330,91,323,305,999,1032,
35cbc37572c911e99289dca9049399ef,4/2/22 0:53,20,6,FALSE,TRUE,29,45,222,202,13,55,
35cd86fd72c911e9a514dca9049399ef,11/7/17 11:51,,10,FALSE,FALSE,28,2,23,22,1,1662,
35cc7a1772c911e9995fdca9049399ef,4/5/22 11:38,30,25,TRUE,FALSE,40,14,44,34,2,52,
35ce18c772c911e980fddca9049399ef,4/22/21 19:28,,11,FALSE,FALSE,42,30,88,84,4,400,
35d2f1ab72c911e9a34adca9049399ef,3/12/22 14:44,,15,TRUE,FALSE,59,75,432,383,65,76,
35d2bc8c72c911e9bf9edca9049399ef,7/18/21 17:36,10,16,FALSE,TRUE,126,81,383,380,310,313,
35ca543d72c911e9b705dca9049399ef,10/26/21 21:28,,64,FALSE,FALSE,,95,806,715,142,213,
35cc752872c911e9b0a6dca9049399ef,12/30/21 15:58,,2,FALSE,FALSE,,3,3,0,0,148,
35d4e70072c911e98a2fdca9049399ef,8/8/21 19:04,,11,TRUE,FALSE,76,82,139,130,261,292,
35d30c4572c911e9a3dedca9049399ef,4/9/22 10:03,10,18,FALSE,FALSE,27,44,151,142,27,48,
35d1a7f372c911e98c71dca9049399ef,3/31/22 16:43,,12,FALSE,FALSE,104,57,668,666,50,57,
35caa88072c911e98aa9dca9049399ef,3/29/22 19:31,20,3,FALSE,FALSE,7,20,44,42,3,59,
35ca2f0572c911e996afdca9049399ef,6/28/21 0:00,30,41,FALSE,TRUE,164,92,307,288,326,333,
35d498ae72c911e99f63dca9049399ef,9/11/21 18:58,30,34,TRUE,TRUE,210,52,235,223,23,258,
35cb90c272c911e99413dca9049399ef,8/22/19 22:48,,62,TRUE,TRUE,187,66,51,48,917,1009,
35d279d472c911e9ac6bdca9049399ef,9/28/21 13:05,10,32,FALSE,FALSE,116,35,58,54,3,241,
35cba62372c911e9a401dca9049399ef,10/10/17 20:23,,34,TRUE,FALSE,126,1,8,7,1,1690,
35d0253072c911e9bc49dca9049399ef,11/9/21 9:33,30,50,TRUE,FALSE,83,35,92,87,2,199,
35d2613872c911e99934dca9049399ef,4/10/22 18:40,30,11,TRUE,TRUE,61,46,479,446,40,47,
35d2f2b872c911e9bbaadca9049399ef,11/14/20 6:36,,17,TRUE,FALSE,50,1,,,0,559,
35d1bba172c911e99285dca9049399ef,1/4/22 21:34,30,38,FALSE,TRUE,68,75,363,334,32,143,
35d5085c72c911e9b824dca9049399ef,4/1/21 15:54,10,41,FALSE,TRUE,145,86,139,109,387,421,
35d698e872c911e9b2b4dca9049399ef,9/15/19 9:55,10,32,FALSE,FALSE,98,30,33,31,116,985,
35d19fbd72c911e9978adca9049399ef,5/16/20 18:25,50,16,FALSE,FALSE,80,72,548,461,72,741,
35d0029472c911e99794dca9049399ef,8/14/21 5:27,,17,FALSE,FALSE,57,24,77,64,3,286,
35d0876372c911e98a51dca9049399ef,10/11/21 15:02,,21,TRUE,FALSE,143,93,251,242,222,228,
35cbee3d72c911e9b137dca9049399ef,4/20/22 18:40,50,6,FALSE,FALSE,27,30,383,362,37,37,
35ce40ee72c911e9bbc9dca9049399ef,8/7/21 18:18,20,16,FALSE,TRUE,58,94,245,245,287,293,
35d25a7572c911e9bbe3dca9049399ef,5/21/22 21:09,1,6,FALSE,FALSE,9,7,29,29,6,6,
35d74d0572c911e9a47ddca9049399ef,6/25/21 17:40,,31,TRUE,TRUE,275,92,1906,1887,127,336,
35cd654772c911e9b792dca9049399ef,4/23/22 5:01,30,2,FALSE,FALSE,2,10,13,11,2,34,
35d745eb72c911e9a227dca9049399ef,5/10/22 22:38,,10,FALSE,TRUE,49,18,333,323,18,17,
35d43a2672c911e98088dca9049399ef,11/10/17 7:09,50,22,FALSE,FALSE,154,94,507,464,99,1659,
35d77ef072c911e9ada3dca9049399ef,3/14/22 2:10,,21,FALSE,FALSE,56,62,619,556,39,74,
35d6293a72c911e9bab8dca9049399ef,8/24/18 6:09,,31,FALSE,FALSE,133,8,15,14,3,1372,
35cc4bcc72c911e9a929dca9049399ef,3/28/22 15:44,10,2,FALSE,FALSE,2,7,10,5,2,60,
35d221d172c911e99920dca9049399ef,5/15/22 22:01,,4,TRUE,FALSE,5,1,5,5,1,12,
35d3a41172c911e9a75cdca9049399ef,4/11/18 1:28,,50,TRUE,TRUE,105,13,116,98,10,1507,
35ca6e8772c911e9b885dca9049399ef,6/12/21 21:30,20,49,TRUE,FALSE,61,52,139,136,17,349,
35d29f3572c911e98131dca9049399ef,3/13/20 10:09,,55,TRUE,TRUE,113,86,580,522,91,805,
35ca345472c911e99abedca9049399ef,1/31/18 19:33,30,41,FALSE,FALSE,14,16,59,58,6,1577,
35d70a4572c911e99e14dca9049399ef,5/24/20 21:32,20,19,TRUE,FALSE,136,95,502,438,326,733,
35d777e872c911e9a48edca9049399ef,4/20/22 0:31,20,2,FALSE,FALSE,1,1,8,8,2,37,
35d3a9f872c911e99d43dca9049399ef,11/22/20 10:45,20,43,FALSE,FALSE,20,15,36,35,1,551,
35d3282172c911e9ba7bdca9049399ef,1/13/17 16:14,10,64,FALSE,TRUE,413,92,220,216,747,1960,
35cabde672c911e99a6adca9049399ef,4/25/18 16:49,50,34,TRUE,TRUE,85,12,131,115,9,1493,
35cddae672c911e9b135dca9049399ef,5/24/22 22:26,,2,FALSE,FALSE,9,4,79,76,3,3,
35d1fa2b72c911e9b4d8dca9049399ef,3/30/21 17:11,,83,TRUE,FALSE,105,52,218,159,10,423,
35d3d82372c911e9930cdca9049399ef,3/16/22 2:32,20,26,TRUE,FALSE,49,8,8,2,0,72,
35d0f42372c911e99346dca9049399ef,5/18/20 10:13,30,31,FALSE,FALSE,273,92,207,261,134,739,
35d0fa5972c911e98dbbdca9049399ef,11/20/21 2:30,,13,TRUE,FALSE,19,6,33,22,1,188,
35d16ad972c911e9bb53dca9049399ef,11/12/19 4:04,20,31,TRUE,FALSE,164,94,198,189,548,927,
35d734b072c911e9ad3cdca9049399ef,10/19/21 18:27,,2,FALSE,FALSE,,6,1,0,0,220,
35ca2ba872c911e9a68bdca9049399ef,12/25/21 7:58,50,72,FALSE,TRUE,123,85,475,469,88,153,
35d1e26b72c911e9bdfbdca9049399ef,3/11/22 18:06,,2,FALSE,FALSE,3,23,19,17,2,77,
35d16f7572c911e9988cdca9049399ef,11/8/18 23:48,,75,TRUE,FALSE,351,77,223,238,58,1296,
35cb8da372c911e9b938dca9049399ef,2/21/19 23:49,,35,TRUE,TRUE,234,95,668,602,1190,1191,
35cbfb9972c911e99b95dca9049399ef,2/18/21 6:01,,58,FALSE,FALSE,75,31,106,96,3,463,
35d75e4a72c911e99a46dca9049399ef,3/11/22 4:33,,12,FALSE,FALSE,43,27,95,88,5,77,
35d71b6872c911e98a2bdca9049399ef,2/22/18 11:39,20,41,FALSE,FALSE,214,29,187,181,29,1555,
35d69dde72c911e9a322dca9049399ef,7/9/21 18:03,,38,TRUE,FALSE,185,19,80,80,13,322,
35d693ca72c911e99bdadca9049399ef,6/29/17 13:11,1,10,FALSE,TRUE,14,6,86,75,1,1793,
35cd630572c911e980e8dca9049399ef,7/9/20 16:10,,64,FALSE,FALSE,211,83,240,235,640,687,
35d75c1972c911e99b85dca9049399ef,5/5/22 0:47,20,2,FALSE,FALSE,1,6,8,5,1,22,
35ce7eb072c911e98487dca9049399ef,5/9/22 20:40,,20,TRUE,TRUE,42,16,96,91,14,18,
35d148b572c911e99db8dca9049399ef,8/16/19 9:28,,31,TRUE,FALSE,113,5,9,5,1,1015,
35d54a9c72c911e98ea4dca9049399ef,1/6/21 5:00,,44,TRUE,FALSE,29,40,66,41,4,506,
35ce148f72c911e9bfe5dca9049399ef,8/16/21 17:34,,31,TRUE,FALSE,118,39,197,186,18,284,
35d5e68c72c911e9a5f9dca9049399ef,3/9/20 13:26,,34,FALSE,FALSE,142,2,17,7,1,809,
35d6b63d72c911e994d0dca9049399ef,8/22/21 3:25,,43,FALSE,FALSE,21,8,45,33,2,278,
35d3ce6172c911e9af16dca9049399ef,3/13/22 0:51,,6,FALSE,FALSE,35,28,151,133,4,75,
35cbf2bd72c911e99c65dca9049399ef,12/25/15 14:35,,83,FALSE,FALSE,312,75,271,255,1331,2345,
35ccf84072c911e98f4edca9049399ef,5/5/18 15:11,10,32,FALSE,FALSE,199,93,390,386,1461,1483,
35ceb39472c911e99bd0dca9049399ef,8/4/19 20:01,10,33,TRUE,TRUE,180,94,157,139,712,1027,
35d4a1e672c911e9a281dca9049399ef,12/10/18 20:37,20,34,FALSE,TRUE,213,94,585,575,552,1264,
35cd939172c911e98c34dca9049399ef,7/13/21 14:06,,31,TRUE,FALSE,75,94,105,94,306,318,
35d55a6e72c911e985dfdca9049399ef,3/23/18 14:25,,11,FALSE,FALSE,27,5,7,7,1,1526,
35d3f94272c911e9b6fcdca9049399ef,1/6/19 21:19,,62,FALSE,FALSE,166,92,941,832,405,1237,
35d09c7d72c911e9b980dca9049399ef,6/28/16 0:44,50,13,FALSE,TRUE,86,92,545,467,133,2159,
35d051de72c911e9a0c6dca9049399ef,2/11/22 16:34,,20,TRUE,FALSE,10,17,41,40,4,105,
35d10a5e72c911e9bb14dca9049399ef,1/20/22 13:52,,6,TRUE,FALSE,,9,48,39,1,127,
35ccbe8f72c911e9bb9adca9049399ef,12/24/20 6:52,20,32,FALSE,FALSE,105,39,230,203,5,519,
35d20a8072c911e9aa35dca9049399ef,4/10/22 17:03,20,15,FALSE,TRUE,71,34,622,582,28,47,
35cadf8a72c911e98089dca9049399ef,4/22/21 14:33,50,4,TRUE,TRUE,4,6,23,14,1,400,
35ceb20572c911e9be99dca9049399ef,4/30/22 8:33,50,24,FALSE,TRUE,85,28,408,387,28,27,
35d065a372c911e99999dca9049399ef,3/30/22 16:32,30,22,TRUE,FALSE,42,34,98,85,12,58,
35d2e83872c911e98ae3dca9049399ef,9/26/17 22:28,1,32,FALSE,TRUE,173,95,277,263,409,1704,
35d081a672c911e9aa9bdca9049399ef,2/6/21 17:55,20,33,TRUE,TRUE,122,93,239,226,101,475,
35d67ab572c911e9bee0dca9049399ef,5/24/22 21:08,50,2,FALSE,FALSE,1,2,16,12,1,3,
35d60cfa72c911e9a4f4dca9049399ef,2/3/22 11:43,,42,TRUE,TRUE,115,94,544,523,114,113,
35d272fd72c911e99b82dca9049399ef,10/15/21 4:00,20,21,TRUE,FALSE,120,85,322,306,38,224,
35d1b77372c911e994a3dca9049399ef,11/17/20 23:18,,38,FALSE,FALSE,135,13,22,10,2,556,
35cf7c3572c911e9b925dca9049399ef,3/31/19 22:12,,50,TRUE,TRUE,270,94,557,551,98,1153,
35d5aa2672c911e9ab2edca9049399ef,5/3/22 18:43,,9,FALSE,TRUE,18,25,69,67,25,24,
35ccaa9972c911e9b005dca9049399ef,5/1/21 17:35,,22,FALSE,FALSE,92,40,206,200,6,391,
35d4b59e72c911e9ba49dca9049399ef,7/2/21 12:38,,34,FALSE,TRUE,99,75,370,362,28,329,
35cbde9172c911e9b97bdca9049399ef,8/20/21 16:10,,42,FALSE,TRUE,61,60,132,121,34,280,
35ced80572c911e9abb1dca9049399ef,2/5/22 19:06,,25,TRUE,FALSE,200,83,287,293,80,111,
35d2ddf372c911e98aebdca9049399ef,2/28/17 19:31,,,,FALSE,,1,1,0,0,1914,
35caa50f72c911e99133dca9049399ef,7/9/18 3:01,,34,TRUE,FALSE,294,81,158,181,279,1418,
35d0dbc272c911e9ac5edca9049399ef,3/22/22 15:32,,51,TRUE,TRUE,414,67,1531,1481,67,66,
35ca369772c911e9810bdca9049399ef,8/31/17 14:44,10,38,FALSE,TRUE,137,94,101,100,604,1730,
35d5630772c911e9a0d5dca9049399ef,7/14/18 14:37,,34,FALSE,FALSE,277,95,582,547,586,1413,
35ce63ba72c911e9bdc9dca9049399ef,10/20/20 8:29,,64,FALSE,FALSE,161,95,558,548,380,584,
35d0811972c911e98a08dca9049399ef,11/5/21 17:38,,58,FALSE,FALSE,205,42,180,177,6,203,
35d4f1e672c911e98e40dca9049399ef,8/18/16 2:35,,26,FALSE,FALSE,67,3,4,4,0,2108,
35cd914f72c911e985e0dca9049399ef,1/28/21 22:32,,34,FALSE,TRUE,300,95,1126,1047,157,484,
35d5993372c911e9b9c2dca9049399ef,3/10/20 19:28,,31,TRUE,TRUE,141,16,104,103,15,808,
35d3ddb072c911e99b39dca9049399ef,4/29/17 15:44,20,31,FALSE,FALSE,137,90,706,661,21,1854,
35d2489c72c911e9a2b9dca9049399ef,3/13/18 1:33,,50,FALSE,TRUE,77,92,95,100,128,1536,
35d6c94f72c911e9b924dca9049399ef,5/24/22 21:29,,3,TRUE,FALSE,2,1,7,7,1,3,
35d289c272c911e9ae64dca9049399ef,9/21/21 21:34,,21,FALSE,FALSE,,22,50,50,1,248,
35caf24072c911e9946edca9049399ef,5/20/21 12:14,30,41,FALSE,TRUE,104,93,530,512,119,372,
35d4f52e72c911e9a3a4dca9049399ef,4/19/22 8:04,,4,FALSE,FALSE,16,11,123,119,2,38,
35d33db872c911e986a6dca9049399ef,4/7/22 15:51,,3,FALSE,FALSE,11,25,70,69,6,50,
35d33c3d72c911e9a1e4dca9049399ef,12/11/18 6:35,20,19,FALSE,FALSE,34,1,,,0,1263,
35cb98dc72c911e9a28ddca9049399ef,8/5/20 12:08,,51,FALSE,TRUE,82,83,143,138,88,660,
35d5bcf372c911e98387dca9049399ef,6/5/21 13:55,10,25,FALSE,FALSE,57,46,108,92,11,356,
35ca88e672c911e98b95dca9049399ef,5/9/21 11:59,,7,FALSE,TRUE,40,75,435,378,29,383,
35d14e4c72c911e98e09dca9049399ef,6/13/17 5:43,50,58,TRUE,TRUE,237,87,641,545,97,1809,
35d46cc772c911e98d93dca9049399ef,6/19/18 23:36,,51,FALSE,TRUE,174,66,217,190,15,1438,
35d7468a72c911e9816edca9049399ef,7/8/19 18:54,,33,TRUE,FALSE,226,82,208,132,51,1054,
35d2e3e172c911e98d2edca9049399ef,5/6/22 17:49,,2,TRUE,FALSE,4,7,17,13,2,21,
35d0334072c911e980f9dca9049399ef,4/29/22 18:53,30,11,FALSE,TRUE,45,29,292,290,28,28,
35d1d56872c911e9a22bdca9049399ef,8/18/21 22:13,,21,TRUE,FALSE,102,95,504,496,277,282,
35d551ae72c911e9a527dca9049399ef,3/26/21 15:14,20,1,TRUE,FALSE,0,1,1,0,0,427,
35d08a7a72c911e99a79dca9049399ef,3/9/17 13:42,,31,TRUE,FALSE,260,94,659,626,532,1905,
35d3f23072c911e9a500dca9049399ef,1/7/20 11:15,,23,TRUE,FALSE,108,7,82,79,3,871,
35d06d6872c911e9b682dca9049399ef,8/28/18 11:47,,31,FALSE,FALSE,159,76,136,135,253,1368,
35cb843a72c911e9a9c5dca9049399ef,2/20/20 13:21,10,34,TRUE,TRUE,159,94,348,304,96,827,
35cc690c72c911e9842ddca9049399ef,10/15/21 21:03,,16,FALSE,FALSE,,6,,,0,224,
35ce8fae72c911e993b9dca9049399ef,1/8/22 19:58,,31,TRUE,TRUE,65,87,271,258,126,139,
35d026d472c911e9a72bdca9049399ef,3/15/20 5:19,,2,FALSE,FALSE,1,1,,,0,803,
35cdcf5472c911e9bf49dca9049399ef,10/20/21 13:56,30,12,FALSE,TRUE,74,38,133,97,4,219,
35d204c272c911e9b365dca9049399ef,11/28/21 13:20,30,18,TRUE,TRUE,106,91,292,278,173,180,
35d1cae872c911e98085dca9049399ef,10/10/21 14:58,,64,TRUE,FALSE,533,92,831,847,60,229,
35d1f26672c911e996d0dca9049399ef,5/4/21 8:11,50,17,TRUE,FALSE,60,37,230,183,10,388,
35cb345972c911e981c2dca9049399ef,9/16/21 16:09,,34,TRUE,TRUE,177,86,331,322,47,253,
35d50aa172c911e982d5dca9049399ef,5/18/22 12:38,,3,FALSE,FALSE,5,6,19,18,1,9,
35d68aee72c911e98c29dca9049399ef,5/15/22 7:38,,10,TRUE,FALSE,33,6,110,107,2,12,
35ce85de72c911e98339dca9049399ef,2/22/21 10:56,,28,TRUE,FALSE,88,11,33,33,7,459,
35d4fa8772c911e9a212dca9049399ef,1/30/22 16:10,50,59,FALSE,FALSE,107,68,379,350,31,117,
35cef15772c911e98f70dca9049399ef,5/15/22 12:51,20,5,FALSE,FALSE,26,13,341,300,13,12,
35d4cb5772c911e9a3bedca9049399ef,2/7/21 10:25,20,17,FALSE,FALSE,110,91,302,207,58,474,
35cbdc1472c911e99ab9dca9049399ef,4/16/22 21:41,,9,FALSE,FALSE,45,22,303,289,6,41,
35d31bf872c911e9b41ddca9049399ef,1/12/22 17:10,50,35,TRUE,FALSE,60,95,837,632,86,135,
35cca4dc72c911e9bcecdca9049399ef,4/3/22 0:40,10,3,FALSE,FALSE,3,8,15,11,3,54,
35d727b572c911e98c8ddca9049399ef,3/4/22 13:18,,17,TRUE,FALSE,47,55,332,318,26,84,
35d2289472c911e9836ddca9049399ef,10/21/19 14:59,50,64,FALSE,TRUE,318,95,986,954,196,949,
35d3002872c911e99fd5dca9049399ef,3/24/22 22:23,,3,FALSE,FALSE,,62,488,486,53,64,
35cd8c2672c911e9b4bbdca9049399ef,5/22/22 1:53,20,17,FALSE,FALSE,25,6,66,62,6,5,
35d33bba72c911e9b80cdca9049399ef,1/18/20 19:49,,83,TRUE,FALSE,96,13,14,9,1,860,
35d3eb2172c911e9b546dca9049399ef,5/6/22 16:38,,4,FALSE,FALSE,10,5,52,52,2,21,
35d11fc772c911e99276dca9049399ef,1/22/21 10:50,30,58,TRUE,TRUE,289,95,969,905,400,490,
35d6a38772c911e9ae7edca9049399ef,5/24/22 19:03,,5,FALSE,FALSE,11,2,43,42,2,3,
35d6d3e372c911e9af8fdca9049399ef,4/8/22 22:01,,4,TRUE,FALSE,11,17,48,34,4,49,
35cbb59c72c911e98a26dca9049399ef,2/13/22 17:41,,6,FALSE,FALSE,,32,174,156,26,103,
35cbc9d472c911e990e5dca9049399ef,3/4/20 14:19,,59,FALSE,FALSE,49,38,60,54,10,814,
35d5c3f072c911e9b259dca9049399ef,3/17/22 9:45,50,23,TRUE,FALSE,92,72,1252,1110,72,71,
35cb03c072c911e9b991dca9049399ef,10/26/19 1:41,,34,TRUE,TRUE,140,83,97,95,193,944,
35ca173872c911e99c50dca9049399ef,6/27/16 20:12,10,58,FALSE,TRUE,126,91,121,113,1158,2160,
35d60bd972c911e9b6bcdca9049399ef,5/16/18 2:32,10,3,FALSE,FALSE,3,1,,,0,1472,
35d1fe4572c911e9a146dca9049399ef,1/16/22 7:29,30,31,FALSE,FALSE,74,57,173,165,33,131,
35d375f072c911e9b833dca9049399ef,9/30/20 3:51,,31,FALSE,FALSE,205,94,486,480,211,604,
35cc00a372c911e9a075dca9049399ef,4/29/21 15:46,10,33,FALSE,TRUE,156,92,201,194,302,393,
35cf9e6b72c911e99af2dca9049399ef,5/6/21 17:05,50,43,FALSE,FALSE,14,5,4,4,0,386,
35d5df8c72c911e99726dca9049399ef,4/2/22 0:10,,28,TRUE,TRUE,175,55,435,421,55,55,
35d71ae872c911e9b53fdca9049399ef,5/31/17 15:44,,29,FALSE,FALSE,135,95,243,226,837,1822,
35d6670f72c911e99d84dca9049399ef,10/26/20 3:46,,38,FALSE,FALSE,,2,,,0,578,
35cc62f572c911e9adfcdca9049399ef,3/10/17 6:29,,14,FALSE,FALSE,4,5,23,23,1,1904,
35cc577072c911e9a0e8dca9049399ef,2/5/20 1:30,,55,TRUE,FALSE,144,87,288,273,517,842,
35cc2d6672c911e9950adca9049399ef,3/10/21 5:29,,19,TRUE,FALSE,31,54,126,112,7,443,
35cb6a5472c911e9a66cdca9049399ef,2/23/20 18:36,20,35,TRUE,TRUE,320,94,988,911,504,824,
35d5d1e172c911e98e77dca9049399ef,7/7/21 23:31,30,16,TRUE,FALSE,23,12,53,40,2,324,
35cd4c8f72c911e984e2dca9049399ef,4/21/22 22:06,30,31,TRUE,FALSE,112,35,459,435,35,36,
35d1742672c911e9af03dca9049399ef,1/27/22 15:21,,11,FALSE,FALSE,73,95,315,283,120,120,
35d6299472c911e99880dca9049399ef,4/25/20 9:31,30,31,FALSE,TRUE,154,77,214,189,78,762,
35d6a47872c911e99597dca9049399ef,1/29/22 6:08,50,29,TRUE,FALSE,50,50,206,141,5,118,
35ca54e672c911e9a786dca9049399ef,9/12/18 6:36,,31,FALSE,TRUE,83,88,84,89,150,1353,
35d10efa72c911e9aa3ddca9049399ef,11/22/20 20:41,,65,FALSE,FALSE,142,35,536,528,3,551,
35d2c91472c911e9a6c2dca9049399ef,12/1/21 15:39,,20,TRUE,FALSE,77,14,32,32,2,177,
35d4caca72c911e987c6dca9049399ef,8/14/17 12:27,,31,FALSE,FALSE,129,4,25,25,4,1747,
35d6040a72c911e9affcdca9049399ef,3/17/22 13:24,,26,TRUE,FALSE,61,28,270,242,4,71,
35d49e3a72c911e9bdc3dca9049399ef,3/30/22 12:58,20,24,TRUE,FALSE,68,36,277,248,9,58,
35cd564772c911e9958fdca9049399ef,10/2/21 5:48,50,57,FALSE,TRUE,333,90,1655,1576,37,237,
35d4321972c911e9a977dca9049399ef,10/23/18 14:24,,28,FALSE,FALSE,,86,365,358,78,1312,
35cada1172c911e98c05dca9049399ef,12/22/16 23:45,,12,FALSE,TRUE,76,32,86,89,16,1982,
35cbf49c72c911e9a1dbdca9049399ef,4/1/21 1:56,10,3,FALSE,TRUE,8,35,63,48,9,421,
35d6c75972c911e9b929dca9049399ef,5/25/22 0:53,30,4,FALSE,FALSE,7,3,32,31,3,2,
35d25b7a72c911e98c8ddca9049399ef,9/14/19 3:54,,67,TRUE,FALSE,93,7,61,40,2,986,
35d53c1472c911e9afa2dca9049399ef,12/14/21 19:32,,11,FALSE,FALSE,16,11,80,65,3,164,
35d558de72c911e98c23dca9049399ef,6/22/20 21:04,,31,TRUE,FALSE,128,65,164,159,2,704,
35d5da1772c911e991abdca9049399ef,10/25/21 14:56,20,43,FALSE,TRUE,231,86,422,392,172,214,
35cee6e872c911e9a130dca9049399ef,11/22/21 13:00,30,4,FALSE,TRUE,24,8,60,40,4,186,
35cefed972c911e9bcd7dca9049399ef,3/8/18 10:23,,4,FALSE,FALSE,25,86,197,197,11,1541,
35d3ca8272c911e98060dca9049399ef,10/5/21 3:20,,12,FALSE,FALSE,58,7,54,52,3,234,
35d584c772c911e9b414dca9049399ef,5/24/22 9:06,20,15,TRUE,FALSE,22,3,7,5,1,3,
35d1828f72c911e99de7dca9049399ef,7/16/18 21:03,,31,FALSE,FALSE,235,94,188,198,86,1411,
35d632cc72c911e99ec6dca9049399ef,2/19/22 15:07,,9,FALSE,FALSE,22,49,136,132,29,97,
35cd138572c911e9ac5cdca9049399ef,11/19/17 19:24,30,34,FALSE,TRUE,180,89,303,300,194,1650,
35caebd772c911e99544dca9049399ef,8/24/19 2:37,,1,FALSE,FALSE,0,5,10,0,0,1007,
35d2530072c911e98688dca9049399ef,7/14/21 13:58,,29,FALSE,FALSE,241,93,192,196,161,317,
35d0fe6b72c911e98c52dca9049399ef,5/17/21 14:54,30,46,FALSE,FALSE,,10,58,55,3,375,
35d216eb72c911e9a3c4dca9049399ef,5/24/22 4:47,,1,FALSE,FALSE,0,1,1,0,0,3,
35cde9c772c911e99513dca9049399ef,4/19/22 8:45,20,7,FALSE,TRUE,31,39,262,253,39,38,
35d4da8072c911e9b4d9dca9049399ef,9/18/21 13:58,,58,TRUE,FALSE,,5,4,3,1,251,
35cf6b0272c911e9baeadca9049399ef,4/8/21 10:46,,64,FALSE,TRUE,382,94,297,287,412,414,
35cf97b372c911e99d33dca9049399ef,9/13/18 18:29,,30,FALSE,FALSE,24,1,32,31,1,1352,
35d2a9ae72c911e995c0dca9049399ef,3/1/17 13:02,,34,FALSE,TRUE,164,10,4,4,0,1913,
35cae40772c911e9a9acdca9049399ef,5/5/22 2:26,20,1,FALSE,FALSE,0,1,4,3,0,22,
35d6b44072c911e9b1e3dca9049399ef,1/19/20 7:44,,64,FALSE,FALSE,466,95,2123,2107,141,859,
35d4532672c911e98a19dca9049399ef,4/28/22 9:18,20,13,TRUE,FALSE,57,30,306,295,29,29,
